period,stock_symbol,ebitda,ebit,diluted_eps,basic_eps,net_income,tax_provision,pretax_income,operating_income,operating_expense,gross_profit,total_revenue,operating_revenue
2022-12-31 00:00:00,DPZ,851338000.00,771087000.00,12.5300,12.7760,452263000.00,120570000.00,572833000.00,746752000.00,901854000.00,1648606000.00,4537158000.00,4537158000.00
2021-12-31 00:00:00,DPZ,890434000.00,817511000.00,13.5400,14.0391,510467000.00,115238000.00,625705000.00,780408000.00,907834000.00,1688242000.00,4357373000.00,4357373000.00
2020-12-31 00:00:00,DPZ,792334000.00,727296000.00,12.3900,12.4695,491296000.00,63834000.00,555130000.00,725642000.00,868851000.00,1594493000.00,4117411000.00,4117411000.00
2023-12-31 00:00:00,DOV,1718774000.00,1401311000.00,7.5200,7.5600,1056828000.00,213178000.00,1270006000.00,1366343000.00,1718290000.00,3084633000.00,8438134000.00,8438134000.00
2022-12-31 00:00:00,DOV,1711499000.00,1403961000.00,7.4200,7.4700,1065376000.00,222129000.00,1287505000.00,1379330000.00,1684226000.00,3063556000.00,8508088000.00,8508088000.00
2021-12-31 00:00:00,DOV,1797268000.00,1507145000.00,7.7400,7.8100,1123818000.00,277008000.00,1400826000.00,1281508000.00,1688278000.00,2969786000.00,7907081000.00,7907081000.00
2020-12-31 00:00:00,DOV,1232722000.00,953671000.00,4.7000,4.7400,683451000.00,158283000.00,841734000.00,932987000.00,1541032000.00,2474019000.00,6683760000.00,6683760000.00
2019-12-31 00:00:00,DOV,,,,,,,,,,,,
2023-12-31 00:00:00,DOW,4013000000.00,1402000000.00,0.8200,0.8200,589000000.00,-4000000.00,656000000.00,2100000000.00,2780000000.00,4880000000.00,44622000000.00,44622000000.00
2022-12-31 00:00:00,DOW,9510000000.00,6752000000.00,6.2800,6.3200,4582000000.00,1450000000.00,6090000000.00,5702000000.00,2862000000.00,8564000000.00,56902000000.00,56902000000.00
2021-12-31 00:00:00,DOW,11718000000.00,8876000000.00,8.3800,8.4400,6311000000.00,1740000000.00,8145000000.00,7887000000.00,2890000000.00,10777000000.00,54968000000.00,54968000000.00
2020-12-31 00:00:00,DOW,5772000000.00,2898000000.00,1.6400,1.6400,1225000000.00,777000000.00,2071000000.00,2556000000.00,2640000000.00,5196000000.00,38542000000.00,38542000000.00
2019-12-31 00:00:00,DOW,,,,,,,,,,,,
2023-09-30 00:00:00,DHI,6193200000.00,6101600000.00,13.8200,13.9300,4745700000.00,1519500000.00,6314700000.00,6101600000.00,3248800000.00,9350400000.00,35460400000.00,35460400000.00
2022-09-30 00:00:00,DHI,7651800000.00,7570400000.00,16.5100,16.6500,5857500000.00,1734100000.00,7629700000.00,7570400000.00,2933700000.00,10504100000.00,33480000000.00,33480000000.00
2021-09-30 00:00:00,DHI,5400900000.00,5318800000.00,11.4100,11.5600,4175800000.00,1165100000.00,5356300000.00,5318800000.00,2556200000.00,7875000000.00,27774200000.00,27774200000.00
2020-09-30 00:00:00,DHI,2980700000.00,2890100000.00,6.4100,6.4900,2373700000.00,602500000.00,2983000000.00,2890100000.00,2047800000.00,4937900000.00,20311100000.00,20311100000.00
2022-12-31 00:00:00,DTE,3255000000.00,1787000000.00,5.5200,5.5300,1083000000.00,29000000.00,1112000000.00,1773000000.00,1895000000.00,3668000000.00,19228000000.00,19228000000.00
2021-12-31 00:00:00,DTE,2745000000.00,1286000000.00,4.6700,4.6800,907000000.00,-130000000.00,656000000.00,1538000000.00,1798000000.00,3336000000.00,14964000000.00,14964000000.00
2020-12-31 00:00:00,DTE,3126000000.00,1683000000.00,7.0800,7.0900,1368000000.00,37000000.00,1082000000.00,1567000000.00,1712000000.00,3279000000.00,11423000000.00,11423000000.00
2019-12-31 00:00:00,DTE,,,,,,,,,,,,
2023-12-31 00:00:00,DUK,13865000000.00,7781000000.00,3.5400,3.5400,2841000000.00,438000000.00,4767000000.00,7103000000.00,6653000000.00,13756000000.00,29060000000.00,29060000000.00
2022-12-31 00:00:00,DUK,12360000000.00,6517000000.00,3.3300,3.3300,2550000000.00,300000000.00,4078000000.00,6424000000.00,6552000000.00,12976000000.00,28768000000.00,28768000000.00
2021-12-31 00:00:00,DUK,11861000000.00,6198000000.00,4.9400,4.9400,3908000000.00,268000000.00,3991000000.00,5841000000.00,6117000000.00,11958000000.00,24621000000.00,24621000000.00
2020-12-31 00:00:00,DUK,8503000000.00,3017000000.00,1.7200,1.7200,1377000000.00,-169000000.00,920000000.00,5538000000.00,5815000000.00,11353000000.00,23366000000.00,23366000000.00
2023-12-31 00:00:00,DD,2047000000.00,900000000.00,0.9400,0.9400,423000000.00,-29000000.00,504000000.00,1708000000.00,2525000000.00,4233000000.00,12068000000.00,12068000000.00
2022-12-31 00:00:00,DD,3075000000.00,1940000000.00,11.6100,11.6300,5868000000.00,387000000.00,1448000000.00,2050000000.00,2565000000.00,4615000000.00,13017000000.00,13017000000.00
2021-12-31 00:00:00,DD,3081000000.00,1969000000.00,2.1600,2.1700,6467000000.00,237000000.00,1444000000.00,1900000000.00,2695000000.00,4595000000.00,12566000000.00,12566000000.00
2020-12-31 00:00:00,DD,1520000000.00,-1574000000.00,-4.0100,-4.0100,-2951000000.00,160000000.00,-2246000000.00,1808000000.00,3022000000.00,4830000000.00,14338000000.00,14338000000.00
2019-12-31 00:00:00,DD,,,,,,,,,,,,
2023-12-31 00:00:00,EMN,1810000000.00,1312000000.00,7.4900,7.5400,894000000.00,191000000.00,1087000000.00,1054000000.00,1007000000.00,2061000000.00,9210000000.00,9210000000.00
2022-12-31 00:00:00,EMN,1642000000.00,1165000000.00,6.3500,6.4200,793000000.00,181000000.00,977000000.00,1248000000.00,889000000.00,2137000000.00,10580000000.00,10580000000.00
2021-12-31 00:00:00,EMN,1818000000.00,1280000000.00,6.2500,6.3500,857000000.00,215000000.00,1082000000.00,1863000000.00,637000000.00,2500000000.00,10476000000.00,10476000000.00
2020-12-31 00:00:00,EMN,1314000000.00,740000000.00,3.5000,3.5300,478000000.00,41000000.00,530000000.00,1095000000.00,880000000.00,1975000000.00,8473000000.00,8473000000.00
2019-12-31 00:00:00,EMN,,,,,,,,,,,,
2023-12-31 00:00:00,ETN,4904000000.00,3978000000.00,8.0200,8.0600,3218000000.00,604000000.00,3827000000.00,3885000000.00,4549000000.00,8434000000.00,23196000000.00,23196000000.00
2022-12-31 00:00:00,ETN,4009000000.00,3055000000.00,6.1400,6.1700,2462000000.00,445000000.00,2911000000.00,2995000000.00,3892000000.00,6887000000.00,20752000000.00,20752000000.00
2021-12-31 00:00:00,ETN,3962000000.00,3040000000.00,5.3400,5.3800,2144000000.00,750000000.00,2896000000.00,2463000000.00,3872000000.00,6335000000.00,19628000000.00,19628000000.00
2020-12-31 00:00:00,ETN,2706000000.00,1895000000.00,3.4900,3.5100,1410000000.00,331000000.00,1746000000.00,1824000000.00,3626000000.00,5450000000.00,17858000000.00,17858000000.00
2019-12-31 00:00:00,ETN,,,,,,,,,,,,
2023-12-31 00:00:00,EBAY,4373000000.00,3970000000.00,5.1900,5.2200,2767000000.00,932000000.00,3707000000.00,1941000000.00,5338000000.00,7279000000.00,10112000000.00,10112000000.00
2022-12-31 00:00:00,EBAY,-924000000.00,-1366000000.00,-2.2700,-2.2700,-1269000000.00,-327000000.00,-1601000000.00,2350000000.00,4765000000.00,7115000000.00,9795000000.00,9795000000.00
2021-12-31 00:00:00,EBAY,1169000000.00,667000000.00,20.5400,20.8700,13608000000.00,146000000.00,398000000.00,2923000000.00,4847000000.00,7770000000.00,10420000000.00,10420000000.00
2020-12-31 00:00:00,EBAY,4232000000.00,3649000000.00,7.8900,7.9800,5667000000.00,858000000.00,3345000000.00,2636000000.00,4461000000.00,7097000000.00,8894000000.00,8894000000.00
2019-12-31 00:00:00,EBAY,,,,,,,,,,,,
2023-12-31 00:00:00,ECL,3028000000.00,2104400000.00,4.7900,4.8200,1372300000.00,362500000.00,1755500000.00,2103700000.00,4061600000.00,6165300000.00,15320200000.00,15320200000.00
2022-12-31 00:00:00,ECL,2534200000.00,1595500000.00,3.8100,3.8300,1091700000.00,234500000.00,1343400000.00,1703000000.00,3653800000.00,5356800000.00,14187800000.00,14187800000.00
2021-12-31 00:00:00,ECL,2487900000.00,1644800000.00,3.9100,3.9500,1129900000.00,270200000.00,1414200000.00,1701200000.00,3416100000.00,5117300000.00,12733100000.00,12733100000.00
2020-12-31 00:00:00,ECL,2278900000.00,1466200000.00,-4.2400,-4.2000,-1205100000.00,176600000.00,1161400000.00,1575300000.00,3309100000.00,4884400000.00,11790200000.00,11790200000.00
2019-12-31 00:00:00,ECL,,,,,,,,,,,,
2023-12-31 00:00:00,EIX,5848000000.00,3127000000.00,3.1100,3.1200,1407000000.00,108000000.00,1515000000.00,2728000000.00,3986000000.00,6714000000.00,16338000000.00,16338000000.00
2022-12-31 00:00:00,EIX,4464000000.00,1831000000.00,1.6000,1.6100,824000000.00,-162000000.00,662000000.00,1668000000.00,4453000000.00,6121000000.00,17220000000.00,17220000000.00
2021-12-31 00:00:00,EIX,4002000000.00,1714000000.00,2.0000,2.0000,925000000.00,-136000000.00,789000000.00,1669000000.00,4051000000.00,5720000000.00,14905000000.00,14905000000.00
2020-12-31 00:00:00,EIX,3489000000.00,1468000000.00,1.9800,1.9800,871000000.00,-305000000.00,566000000.00,1070000000.00,3967000000.00,5037000000.00,13578000000.00,13578000000.00
2019-12-31 00:00:00,EIX,,,,,,,,,,,,
2023-12-31 00:00:00,EW,1760600000.00,1615700000.00,2.3000,2.3100,1402400000.00,198700000.00,1598100000.00,1728600000.00,2896400000.00,4625000000.00,6004800000.00,6004800000.00
2022-12-31 00:00:00,EW,1926200000.00,1786600000.00,2.4400,2.4600,1521900000.00,245500000.00,1767400000.00,1789200000.00,2512800000.00,4302000000.00,5382400000.00,5382400000.00
2021-12-31 00:00:00,EW,1855200000.00,1720400000.00,2.3800,2.4100,1503100000.00,198900000.00,1702000000.00,1586800000.00,2396800000.00,3983600000.00,5232500000.00,5232500000.00
2020-12-31 00:00:00,EW,1039700000.00,932500000.00,1.3000,1.3200,823400000.00,93300000.00,916700000.00,1316600000.00,1989100000.00,3305700000.00,4386300000.00,4386300000.00
2019-12-31 00:00:00,EW,,,,,,,,,,,,
2024-03-31 00:00:00,EA,2051000000.00,1647000000.00,4.6800,4.7100,1273000000.00,316000000.00,1589000000.00,1580000000.00,4272000000.00,5852000000.00,7562000000.00,7562000000.00
2023-03-31 00:00:00,EA,1920000000.00,1384000000.00,2.8800,2.9000,802000000.00,524000000.00,1326000000.00,1443000000.00,4191000000.00,5634000000.00,7426000000.00,7426000000.00
2022-03-31 00:00:00,EA,1625000000.00,1139000000.00,2.7600,2.7800,789000000.00,292000000.00,1081000000.00,1129000000.00,4003000000.00,5132000000.00,6991000000.00,6991000000.00
2021-03-31 00:00:00,EA,1243000000.00,1062000000.00,2.8700,2.9000,837000000.00,180000000.00,1017000000.00,1046000000.00,3089000000.00,4135000000.00,5629000000.00,5629000000.00
2020-03-31 00:00:00,EA,,,,,,,,,,,,
2023-09-30 00:00:00,EMR,4038000000.00,2987000000.00,22.8800,23.0000,13219000000.00,599000000.00,2726000000.00,2759000000.00,4668000000.00,7427000000.00,15165000000.00,15165000000.00
2022-09-30 00:00:00,EMR,3502000000.00,2660000000.00,5.4100,5.4633,3231000000.00,549000000.00,2432000000.00,2356000000.00,3950000000.00,6306000000.00,13804000000.00,13804000000.00
2021-09-30 00:00:00,EMR,2689000000.00,1927000000.00,3.8200,3.8654,2303000000.00,346000000.00,1762000000.00,1959000000.00,3771000000.00,5730000000.00,12932000000.00,12932000000.00
2020-09-30 00:00:00,EMR,3364000000.00,2510000000.00,3.2400,3.2860,1965000000.00,345000000.00,2335000000.00,2784000000.00,4225000000.00,7009000000.00,16785000000.00,16785000000.00
2023-12-31 00:00:00,ENPH,596686000.00,521978000.00,3.0800,3.2200,438936000.00,74203000.00,513139000.00,461425000.00,596963000.00,1058388000.00,2290786000.00,2290786000.00
2022-12-31 00:00:00,ENPH,520261000.00,461486000.00,2.7700,2.9400,397362000.00,54686000.00,452048000.00,450645000.00,523950000.00,974595000.00,2330853000.00,2330853000.00
2021-12-31 00:00:00,ENPH,196926000.00,166080000.00,1.0200,1.0900,145449000.00,-24521000.00,120928000.00,215832000.00,338590000.00,554422000.00,1382049000.00,1382049000.00
2020-12-31 00:00:00,ENPH,158514000.00,140411000.00,0.9500,1.0700,133995000.00,-14585000.00,119410000.00,186439000.00,159542000.00,345981000.00,774425000.00,774425000.00
2019-12-31 00:00:00,ENPH,,,,,,,,,,,,
2023-12-31 00:00:00,ETR,4922660000.00,2678181000.00,11.1000,11.1400,2362310000.00,-690535000.00,1671775000.00,2660654000.00,2668782000.00,5329436000.00,12147412000.00,12022944000.00
2022-12-31 00:00:00,ETR,4236349000.00,2045978000.00,5.3700,5.4000,1097138000.00,-38978000.00,1058160000.00,1887311000.00,3388040000.00,5275351000.00,13764237000.00,13420765000.00
